@RELATION titanic

@ATTRIBUTE survived {0.0,1.0}
@ATTRIBUTE Pclass NUMERIC
@ATTRIBUTE Sex NUMERIC
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE SibSp NUMERIC
@ATTRIBUTE Parch NUMERIC
@ATTRIBUTE Fare NUMERIC
@ATTRIBUTE embarkedC NUMERIC
@ATTRIBUTE embarkedQ NUMERIC
@ATTRIBUTE embarkedS NUMERIC

@DATA
0.0,-0.654320987654,-0.35241301908,0.129440592523,-0.0653759820426,-0.0635989524878,-0.00875102955009,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.654320987654,0.64758698092,0.0,0.0596240179574,-0.0635989524878,0.223131127469,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,0.64758698092,0.0,-0.0653759820426,-0.0635989524878,-0.0477314351174,-0.188552188552,0.913580246914,-0.72278338945
0.0,-0.154320987654,-0.35241301908,0.456155847612,-0.0653759820426,-0.0635989524878,-0.0423637925939,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,-0.0213510636725,0.0596240179574,-0.0635989524878,0.0975282924171,0.811447811448,-0.0864197530864,-0.72278338945
0.0,-0.654320987654,-0.35241301908,0.154572535222,0.0596240179574,-0.0635989524878,0.0386388127622,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0487479690179,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.147010777168,0.184624017957,-0.0635989524878,-0.0277247675295,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,-0.197274662567,0.0596240179574,-0.0635989524878,-0.0409160906085,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,0.64758698092,0.129440592523,0.0596240179574,-0.0635989524878,-0.0443644593526,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,0.64758698092,-0.0339170350221,0.0596240179574,-0.0635989524878,-0.0218691575038,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0474468524702,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,-0.335500347412,0.0596240179574,0.269734380845,0.0182987657768,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,0.64758698092,-0.134444805819,-0.0653759820426,-0.0635989524878,-0.0474792535123,-0.188552188552,0.913580246914,-0.72278338945
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,0.0596240179574,-0.0635989524878,-0.032604442551,-0.188552188552,0.913580246914,-0.72278338945
1.0,0.345679012346,0.64758698092,0.0,-0.0653759820426,-0.0635989524878,-0.0477314351174,-0.188552188552,0.913580246914,-0.72278338945
0.0,0.345679012346,-0.35241301908,0.0,0.184624017957,-0.0635989524878,-0.0205434473939,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,0.64758698092,-0.147010777168,0.0596240179574,-0.0635989524878,-0.0281151415312,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.285236462014,0.434624017957,0.103067714179,0.0146064132816,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.047633841617,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.654320987654,0.64758698092,0.242534334669,0.0596240179574,-0.0635989524878,0.0869069965784,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,-0.00878509232293,0.0596240179574,-0.0635989524878,-0.0121098074609,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.443589876262,-0.0653759820426,0.103067714179,0.0581169139519,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.654320987654,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,0.00643295762066,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.154320987654,0.64758698092,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.0423637925939,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0150680779977,-0.0653759820426,-0.0635989524878,-0.0487479690179,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,-0.310368404713,0.0596240179574,0.269734380845,-0.00869403494584,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.234972576615,0.559624017957,0.269734380845,0.0286842757185,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.09674689177,-0.0653759820426,-0.0635989524878,-0.0487479690179,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.654320987654,0.64758698092,0.104308649823,-0.0653759820426,-0.0635989524878,0.0932911730025,-0.188552188552,-0.0864197530864,-0.72278338945
0.0,-0.654320987654,-0.35241301908,0.19227044927,0.0596240179574,-0.0635989524878,0.100073921282,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.322934376063,0.309624017957,0.269734380845,-0.00840125444455,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.00875102955009,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,-0.35241301908,0.0,0.0596240179574,0.103067714179,-0.0331006079071,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,-0.00878509232293,-0.0653759820426,-0.0635989524878,-0.0423637925939,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.134444805819,-0.0653759820426,-0.0635989524878,-0.0469344865929,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,-0.159576748518,0.434624017957,0.269734380845,-0.0473898578659,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0464830063717,0.184624017957,-0.0635989524878,-0.0459503537346,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.0289128217258,-0.0653759820426,-0.0635989524878,-0.0423637925939,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.172142719868,0.559624017957,0.269734380845,0.0286842757185,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,-0.10931286312,-0.0653759820426,-0.0635989524878,0.0806040179467,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0464830063717,0.0596240179574,-0.0635989524878,-0.0346457082059,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,-0.35241301908,0.0289128217258,-0.0653759820426,-0.0635989524878,0.0474140299468,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0590489777213,-0.0653759820426,-0.0635989524878,-0.0479266221183,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0474468524702,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.154320987654,-0.35241301908,-0.362768505241,-0.0653759820426,0.269734380845,-0.00625419743512,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,0.00378087902665,-0.0653759820426,-0.0635989524878,-0.0385088493269,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.09674689177,-0.0653759820426,-0.0635989524878,-0.0452915976067,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,-0.00878509232293,-0.0653759820426,-0.0635989524878,-0.0443156626024,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,0.0,-0.0653759820426,-0.0635989524878,-0.0476582399921,-0.188552188552,0.913580246914,-0.72278338945
0.0,-0.654320987654,-0.35241301908,-0.0213510636725,-0.0653759820426,-0.0635989524878,0.0290746497202,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.154320987654,0.64758698092,-0.159576748518,-0.0653759820426,-0.0635989524878,-0.0423637925939,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,0.0414787930754,0.309624017957,-0.0635989524878,-0.0319212880479,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.172142719868,0.0596240179574,0.436401047512,0.004237103861,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.654320987654,0.64758698092,-0.0841809204204,0.309624017957,0.269734380845,0.450483384573,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0716149490709,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.00878509232293,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.121878834469,-0.0653759820426,-0.0635989524878,-0.0475280502626,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.20483642062,0.0596240179574,-0.0635989524878,0.056547220091,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0464830063717,0.0596240179574,0.269734380845,-0.0226987022574,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.368194048165,-0.0653759820426,-0.0635989524878,-0.0487073701217,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.51898570436,-0.0653759820426,-0.0635989524878,0.0047820659674,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.654320987654,-0.35241301908,-0.0841809204204,-0.0653759820426,0.103067714179,0.0608087378807,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,0.054044764425,-0.0653759820426,0.103067714179,-0.0179654174866,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.054044764425,0.0596240179574,-0.0635989524878,-0.0121098074609,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.0213510636725,-0.0653759820426,-0.0635989524878,-0.0474468524702,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0474468524702,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,-0.10931286312,-0.0653759820426,0.103067714179,0.0879967256042,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0414787930754,-0.0653759820426,-0.0635989524878,-0.0459665542557,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0917426784738,0.184624017957,-0.0635989524878,-0.0473898578659,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0213510636725,-0.0653759820426,-0.0635989524878,-0.0474468524702,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.0479266221183,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0476826383672,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.104308649823,-0.0653759820426,-0.0635989524878,-0.0474468524702,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,0.0,0.0596240179574,-0.0635989524878,-0.0157207669767,-0.188552188552,0.913580246914,-0.72278338945
0.0,-0.654320987654,-0.35241301908,0.21740239197,-0.0653759820426,-0.0635989524878,0.0386388127622,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.190991676892,0.0596240179574,-0.0635989524878,-0.0346457082059,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,-0.09674689177,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.121878834469,0.0596240179574,-0.0635989524878,-0.0436813048496,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.159576748518,-0.0653759820426,-0.0635989524878,-0.0346377055389,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.0473898578659,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.512702718685,-0.0653759820426,-0.0635989524878,-0.0477314351174,-0.188552188552,0.913580246914,-0.72278338945
0.0,-0.154320987654,-0.35241301908,-0.00878509232293,0.0596240179574,-0.0635989524878,-0.0218691575038,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,-0.0716149490709,-0.0653759820426,0.103067714179,0.420269998336,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,0.64758698092,-0.348066318762,0.434624017957,0.269734380845,-0.00181369316559,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,-0.10931286312,0.184624017957,-0.0635989524878,0.0806040179467,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.0351958074006,0.0596240179574,-0.0635989524878,-0.00416413502993,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.154320987654,0.64758698092,0.0351958074006,-0.0653759820426,-0.0635989524878,-0.0374841175724,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.305364191417,-0.0653759820426,0.103067714179,0.0879967256042,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,-0.222406605266,0.0596240179574,-0.0635989524878,-0.0409160906085,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0477314351174,-0.188552188552,0.913580246914,-0.72278338945
1.0,0.345679012346,-0.35241301908,-0.0716149490709,-0.0653759820426,-0.0635989524878,-0.0489187576437,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,0.0,0.0596240179574,0.103067714179,-0.0192179324711,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,0.19227044927,-0.0653759820426,-0.0635989524878,-0.0492441343741,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0414787930754,-0.0653759820426,-0.0635989524878,-0.0474468524702,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,-0.121878834469,-0.0653759820426,-0.0635989524878,-0.0490977441235,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,0.21740239197,0.0596240179574,-0.0635989524878,-0.0345563125595,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.154320987654,0.64758698092,-0.00878509232293,0.0596240179574,-0.0635989524878,-0.0121098074609,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,-0.0590489777213,-0.0653759820426,-0.0635989524878,-0.0374841175724,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,-0.0841809204204,-0.0653759820426,-0.0635989524878,-0.0334909819088,0.811447811448,-0.0864197530864,-0.72278338945
1.0,-0.654320987654,0.64758698092,-0.134444805819,-0.0653759820426,0.269734380845,-0.0115568426874,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.0917426784738,0.0596240179574,-0.0635989524878,0.0407858697717,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.172142719868,-0.0653759820426,-0.0635989524878,-0.0448686273759,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,-0.0716149490709,-0.0653759820426,-0.0635989524878,0.0917296769956,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,0.64758698092,0.0,-0.0653759820426,0.269734380845,-0.0331006079071,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,0.64758698092,-0.09674689177,-0.0653759820426,-0.0635989524878,-0.0477314351174,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,0.64758698092,-0.0716149490709,0.0596240179574,-0.0635989524878,-0.0319212880479,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.134444805819,-0.0653759820426,-0.0635989524878,-0.049683305126,-0.188552188552,0.913580246914,-0.72278338945
0.0,-0.154320987654,-0.35241301908,-0.147010777168,-0.0653759820426,-0.0635989524878,-0.0404119225853,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,-0.134444805819,0.0596240179574,0.103067714179,0.00887279513138,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,-0.0339170350221,-0.0653759820426,-0.0635989524878,-0.0476420394711,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,-0.260104519315,0.184624017957,0.269734380845,0.004237103861,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.085459692799,-0.0653759820426,0.269734380845,-0.0121098074609,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.154572535222,-0.0653759820426,-0.0635989524878,-0.0374841175724,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.154320987654,-0.35241301908,0.267666277368,-0.0653759820426,-0.0635989524878,-0.0384112558265,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.654320987654,0.64758698092,-0.09674689177,0.0596240179574,-0.0635989524878,0.0671361148875,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.324213148441,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.135723578197,-0.0653759820426,0.269734380845,-0.0345563125595,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0485853782462,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.267666277368,-0.0653759820426,0.103067714179,0.0569457919467,0.811447811448,-0.0864197530864,-0.72278338945
1.0,0.345679012346,0.64758698092,-0.172142719868,-0.0653759820426,-0.0635989524878,-0.0477640313466,-0.188552188552,0.913580246914,-0.72278338945
0.0,0.345679012346,-0.35241301908,0.00378087902665,-0.0653759820426,-0.0635989524878,-0.0471458741149,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0459503537346,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,0.934624017957,0.269734380845,0.0728941314128,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.179704477921,-0.0653759820426,0.103067714179,-0.0314333205458,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.154320987654,0.64758698092,0.129440592523,-0.0653759820426,-0.0635989524878,-0.0321164750488,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0464830063717,-0.0653759820426,-0.0635989524878,-0.0476826383672,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.159576748518,-0.0653759820426,-0.0635989524878,-0.0459503537346,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.360632290111,0.434624017957,0.103067714179,0.0146064132816,-0.188552188552,-0.0864197530864,0.27721661055
1.0,0.345679012346,-0.35241301908,-0.260104519315,-0.0653759820426,0.269734380845,-0.0227962957578,-0.188552188552,-0.0864197530864,0.27721661055
1.0,-0.654320987654,0.64758698092,0.0,-0.0653759820426,0.103067714179,0.044494422788,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,0.64758698092,0.19227044927,0.0596240179574,0.603067714179,-0.00840125444455,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.0,-0.0653759820426,-0.0635989524878,-0.0122561977115,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.0213510636725,-0.0653759820426,-0.0635989524878,0.0474140299468,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.393325990864,-0.0653759820426,-0.0635989524878,0.0025292176035,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.322934376063,0.434624017957,0.103067714179,-0.00601021368404,-0.188552188552,0.913580246914,-0.72278338945
1.0,0.345679012346,0.64758698092,-0.360632290111,0.0596240179574,0.103067714179,-0.0411276733174,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,-0.10931286312,-0.0653759820426,-0.0635989524878,-0.0473898578659,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,-0.35241301908,0.330496134116,-0.0653759820426,-0.0635989524878,-0.00294421627456,0.811447811448,-0.0864197530864,-0.72278338945
0.0,0.345679012346,-0.35241301908,-0.147010777168,0.0596240179574,0.103067714179,-0.0475280502626,-0.188552188552,-0.0864197530864,0.27721661055
0.0,0.345679012346,-0.35241301908,0.0,0.309624017957,0.103067714179,-0.0131507397364,-0.188552188552,-0.0864197530864,0.27721661055
0.0,-0.654320987654,0.64758698092,0.255100306018,-0.0653759820426,-0.0635989524878,-0.00681536006258,0.811447811448,-0.0864197530864,-0.72278338945
